sample_size,sample_method,kernel,alpha,MSE of GPR,MSE of LS Paraboloid Fit,Integral Absolute Error of GPR,Integral Absolute Error of LS Paraboloid Fit
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-15,0.0006891218234788286,0.001368243652672777,8.279873861106262,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962005865652,0.001368243652672777,6.620163732205379,13.766197562549326
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-09,0.0006891130705060949,0.001368243652672777,8.279826042276992,13.766197562549326
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-06,0.0006806517617968573,0.001368243652672777,8.233263841916452,13.766197562549326
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.1,0.0058147424640816545,0.001368243652672777,30.306944464169398,13.766197562549326
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-20,0.0006891218240293338,0.001368243652672777,8.279873577799451,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-08,0.000689034309322149,0.001368243652672777,8.279396010473913,13.766197562549326
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",10,0.5006481909244329,0.001368243652672777,339.85260571690606,13.766197562549326
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.01,0.00565235135724647,0.001368243652672777,30.075694442625785,13.766197562549326
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-15,0.0006891218319171946,0.001368243652672777,8.279873929865172,13.766197562549326
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962039286143,0.001368243652672777,6.620163773552704,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1,0.011735528003945743,0.001368243652672777,43.59611056789854,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962006152654,0.001368243652672777,6.620163704634812,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.1,0.005814742356577183,0.001368243652672777,30.306944340764247,13.766197562549326
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-07,0.0006882493398462214,0.001368243652672777,8.27510200481555,13.766197562549326
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-20,0.0006891218387650267,0.001368243652672777,8.279873968629152,13.766197562549326
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",10,0.5005781639719525,0.001368243652672777,339.82857015685545,13.766197562549326
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",10,0.5005675503724901,0.001368243652672777,339.8249270710551,13.766197562549326
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1,0.011735527462494854,0.001368243652672777,43.59610967599832,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.1,0.005814742456578221,0.001368243652672777,30.306944455555602,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106961986583568,0.001368243652672777,6.620163778343329,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-10,0.0006891209370800281,0.001368243652672777,8.279868845140612,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106961966344716,0.001368243652672777,6.620163839331599,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-05,0.0006216347015549076,0.001368243652672777,7.898766971071323,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.000510696201291244,0.001368243652672777,6.620163716290442,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.001,0.0012210984703471459,0.001368243652672777,11.386553416751433,13.766197562549326
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",100,0.5372444838422988,0.001368243652672777,352.1893044813912,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106961960691252,0.001368243652672777,6.6201637736292,13.766197562549326
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962005996005,0.001368243652672777,6.620163749458634,13.766197562549326
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-06,0.0006806517184041763,0.001368243652672777,8.233263509882903,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.001,0.0012210984909046538,0.001368243652672777,11.38655357475699,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-09,inf,inf,inf,inf
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-05,0.0006216347191811642,0.001368243652672777,7.89876723043927,13.766197562549326
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-08,0.0006890343051930766,0.001368243652672777,8.27939600313917,13.766197562549326
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",100,0.5372444838422986,0.001368243652672777,352.1893044813911,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-07,0.0006882493347228668,0.001368243652672777,8.275102125594616,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.01,0.005652351359813141,0.001368243652672777,30.075694447438437,13.766197562549326
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-10,0.0006891209594233059,0.001368243652672777,8.279869142238287,13.766197562549326
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962038959537,0.001368243652672777,6.6201637261407384,13.766197562549326
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-15,0.0006891218089328967,0.001368243652672777,8.27987364442123,13.766197562549326
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-09,0.0006891130575886938,0.001368243652672777,8.279825846595568,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-06,0.0006806517329390285,0.001368243652672777,8.233263664535318,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962020018747,0.001368243652672777,6.620163721860202,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-20,0.0006891218272131581,0.001368243652672777,8.279873786735344,13.766197562549326
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-08,0.0006890343079548072,0.001368243652672777,8.27939599132075,13.766197562549326
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106961977417725,0.001368243652672777,6.620163793124132,13.766197562549326
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.01,0.005652351357910098,0.001368243652672777,30.0756944438701,13.766197562549326
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-15,0.0006891218058591084,0.001368243652672777,8.279873508061618,13.766197562549326
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",1,0.01173552731889046,0.001368243652672777,43.59610943944716,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-07,inf,inf,inf,inf
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.1,0.005814742520538631,0.001368243652672777,30.306944528976643,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106961913832614,0.001368243652672777,6.620163861986139,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",10,0.500583656548604,0.001368243652672777,339.8304554517979,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-10,0.0006891209456491048,0.001368243652672777,8.279868985758021,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-20,0.0006891218255142977,0.001368243652672777,8.279873835189296,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.000510696205061426,0.001368243652672777,6.620163724668172,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-05,0.0006216347274804255,0.001368243652672777,7.898767197927049,13.766197562549326
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",100,0.5372444838422986,0.001368243652672777,352.18930448139105,13.766197562549326
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.001,0.0012210984754270438,0.001368243652672777,11.386553518066439,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962012779393,0.001368243652672777,6.620163746042145,13.766197562549326
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1,0.011735526853538167,0.001368243652672777,43.596108672899604,13.766197562549326
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-06,0.0006806517387611005,0.001368243652672777,8.23326373906089,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-09,0.0006891130767173375,0.001368243652672777,8.279826144109762,13.766197562549326
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.1,0.00581474229202582,0.001368243652672777,30.306944266665067,13.766197562549326
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-08,0.0006890343063911847,0.001368243652672777,8.27939586285845,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962034847358,0.001368243652672777,6.620163740931631,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962018376457,0.001368243652672777,6.620163686262118,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962020652811,0.001368243652672777,6.620163779506165,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962003769952,0.001368243652672777,6.620163750019017,13.766197562549326
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",10,0.5005893899606753,0.001368243652672777,339.83242340094137,13.766197562549326
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962021868991,0.001368243652672777,6.620163742619628,13.766197562549326
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",0.01,0.0056523513590818215,0.001368243652672777,30.075694446067168,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-15,0.0006891218287769625,0.001368243652672777,8.279873914879044,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-05,0.0006216347132110825,0.001368243652672777,7.8987670875532086,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-07,0.0006882493358467963,0.001368243652672777,8.275102039067125,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.001,0.0012210983866352697,0.001368243652672777,11.386552885324477,13.766197562549326
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962006366354,0.001368243652672777,6.620163754153815,13.766197562549326
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-10,0.0006891209550789985,0.001368243652672777,8.279869103896191,13.766197562549326
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",100,0.5372444838423137,0.001368243652672777,352.18930448139616,13.766197562549326
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-20,0.0006891218201732444,0.001368243652672777,8.279873836946415,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106961975846338,0.001368243652672777,6.620163784916164,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-09,0.0006891130693570187,0.001368243652672777,8.279826043225334,13.766197562549326
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-06,0.0006806517268116491,0.001368243652672777,8.23326353247656,13.766197562549326
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-08,0.000689034324575624,0.001368243652672777,8.279396073198907,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",1,0.011735529414042961,0.001368243652672777,43.596112890669076,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962015405911,0.001368243652672777,6.620163713865222,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.1,0.005814742430659271,0.001368243652672777,30.30694442580361,13.766197562549326
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.01,0.005652351357168091,0.001368243652672777,30.07569444247882,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",10,0.5005714493577363,0.001368243652672777,339.8262653904545,13.766197562549326
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-15,0.0006891218296188799,0.001368243652672777,8.279873876259238,13.766197562549326
20,systematic,"14.1**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-07,0.0006882493396163661,0.001368243652672777,8.275102140053455,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962018279723,0.001368243652672777,6.620163751921572,13.766197562549326
20,systematic,"0.01**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-05,0.0006216346936467872,0.001368243652672777,7.898766960124576,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-10,0.0006891209511772783,0.001368243652672777,8.279869081462852,13.766197562549326
20,systematic,"1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962034687283,0.001368243652672777,6.620163733881589,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",0.001,0.001221098403424359,0.001368243652672777,11.386552968552614,13.766197562549326
20,systematic,"22.4**2 * RBF(length_scale=[0.1, 1.8e+06])",100,0.5372444838422991,0.001368243652672777,352.1893044813913,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-20,0.0006891218227969045,0.001368243652672777,8.279873885539683,13.766197562549326
20,systematic,"0.1**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106961967788457,0.001368243652672777,6.620163835872833,13.766197562549326
20,systematic,"0.0316**2 * RBF(length_scale=[0.1, 1.8e+06])",1e-06,0.0006806517440303539,0.001368243652672777,8.233263935050303,13.766197562549326
20,systematic,"0.316**2 * RBF(length_scale=[0.1, 1.8e+06])",0.0001,0.0005106962008918452,0.001368243652672777,6.620163750757262,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.1,0.0058147424643223795,0.001368243652672777,30.30694446444573,13.766197562549326
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.01,0.005652351357166705,0.001368243652672777,30.07569444247621,13.766197562549326
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-09,0.00508907266004767,0.001368243652672777,28.61647744134055,13.766197562549326
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1,0.01173552950015648,0.001368243652672777,43.5961130325188,13.766197562549326
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.01,0.005652351357761328,0.001368243652672777,30.07569444359116,13.766197562549326
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1,0.011735528654221736,0.001368243652672777,43.59611163906018,13.766197562549326
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.00508664510455835,0.001368243652672777,28.608302148301092,13.766197562549326
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-08,0.005089072589079174,0.001368243652672777,28.6164772698493,13.766197562549326
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-09,0.005089072713557385,0.001368243652672777,28.616477565927394,13.766197562549326
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",100,0.5372444838422986,0.001368243652672777,352.18930448139105,13.766197562549326
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-07,0.005089072583551209,0.001368243652672777,28.61647719656371,13.766197562549326
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-06,0.00508907196126564,0.001368243652672777,28.61647514040248,13.766197562549326
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-05,0.005089065353762438,0.001368243652672777,28.616453590309494,13.766197562549326
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1,0.011735528770747333,0.001368243652672777,43.59611183100598,13.766197562549326
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-06,0.005089071991444698,0.001368243652672777,28.616475208387442,13.766197562549326
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",100,0.537244483842424,0.001368243652672777,352.18930448143357,13.766197562549326
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.1,0.005814742417579625,0.001368243652672777,30.3069444107894,13.766197562549326
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",100,0.5372444838422986,0.001368243652672777,352.18930448139105,13.766197562549326
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.01,0.0056523513574685755,0.001368243652672777,30.07569444304223,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",100,0.5372444838422986,0.001368243652672777,352.18930448139105,13.766197562549326
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-05,0.005089065351201802,0.001368243652672777,28.616453583802123,13.766197562549326
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.005086645157979284,0.001368243652672777,28.608302270504147,13.766197562549326
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.005086645239989633,0.001368243652672777,28.608302460876132,13.766197562549326
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.005086645158000466,0.001368243652672777,28.608302270338758,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.0050866449991457995,0.001368243652672777,28.6083019040663,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.0001,0.0050889923439171566,0.001368243652672777,28.616214506362347,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-20,0.005089072743984001,0.001368243652672777,28.61647763658116,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-15,0.005089072749261658,0.001368243652672777,28.616477649688537,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",10,0.5006379005610626,0.001368243652672777,339.8490738313004,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.005089072650454954,0.001368243652672777,28.61647742043763,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.005086645088382912,0.001368243652672777,28.60830211055193,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.005086645100340843,0.001368243652672777,28.608302135293837,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-10,0.005089072636308114,0.001368243652672777,28.616477387504695,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.005086645069975704,0.001368243652672777,28.60830206810421,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-07,0.0050890725782129905,0.001368243652672777,28.616477184368897,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.0001,0.005088992401626474,0.001368243652672777,28.616214640650973,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-08,0.005089072621901051,0.001368243652672777,28.616477346742197,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-20,0.0050890727463549406,0.001368243652672777,28.61647764492918,13.766197562549326
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-15,0.005089072661497057,0.001368243652672777,28.61647744518714,13.766197562549326
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-09,0.005089072663012162,0.001368243652672777,28.616477448772102,13.766197562549326
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",10,0.500645718081656,0.001368243652672777,339.85175698464684,13.766197562549326
20,systematic,"22.4**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.1,0.005814742493646249,0.001368243652672777,30.306944498106812,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.005086645026233387,0.001368243652672777,28.60830196919189,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.01,0.005652351358206316,0.001368243652672777,30.075694444425555,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-08,0.005089072647773085,0.001368243652672777,28.616477408139378,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1,0.011735528797852585,0.001368243652672777,43.596111875654856,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.005086645081513398,0.001368243652672777,28.608302093427383,13.766197562549326
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-06,0.005089071867506733,0.001368243652672777,28.61647492099021,13.766197562549326
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-05,0.005089065312587357,0.001368243652672777,28.616453494333836,13.766197562549326
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-07,0.005089072604806454,0.001368243652672777,28.6164772460706,13.766197562549326
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.005086645079581412,0.001368243652672777,28.60830209020672,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-09,0.005089072631618721,0.001368243652672777,28.6164773755363,13.766197562549326
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.1,0.005814742471829634,0.001368243652672777,30.306944473063368,13.766197562549326
20,systematic,"0.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1,0.011735529365745193,0.001368243652672777,43.59611281111099,13.766197562549326
20,systematic,"0.316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.001,0.005086645085625463,0.001368243652672777,28.608302104375426,13.766197562549326
20,systematic,"1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.0001,0.005088992306429964,0.001368243652672777,28.61621441965699,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-15,0.005089072669031984,0.001368243652672777,28.6164774642507,13.766197562549326
20,systematic,"0.0316**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-20,0.00508907269259211,0.001368243652672777,28.616477521636682,13.766197562549326
20,systematic,"0.01**2 * RationalQuadratic(alpha=0.1, length_scale=1)",0.01,0.005652351357417049,0.001368243652672777,30.07569444294562,13.766197562549326
20,systematic,"14.1**2 * RationalQuadratic(alpha=0.1, length_scale=1)",1e-06,0.0050890718860117186,0.001368243652672777,28.616474964030346,13.766197562549326
